lon,lat,TW67_X,TW67_Y,電力座標
23.634299,120.573547,205661.0,2614794.0,K4429EC6914
23.634549,120.573346,205641.0,2614822.0,K4429ED4212
23.634818,120.573223,205628.0,2614852.0,K4429ED2582
23.63515,120.572943,205600.0,2614889.0,K4429ED0809
23.635413,120.572799,205585.0,2614918.0,K4429DE8158
23.635679,120.57246,205550.0,2614948.0,K4429DE5408
23.636042,120.572255,205530.0,2614988.0,K4429DE3808
23.637309,120.571029,205405.0,2615128.0,K4430CB0258
23.637693,120.571034,205406.0,2615171.0,K4430CB0761
23.638175,120.570833,205385.0,2615224.0,K4430BC8254
23.638587,120.570496,205351.0,2615270.0,K4430BC5710
23.639127,120.569776,205278.0,2615330.0,K4430AD7380
23.639414,120.569522,205252.0,2615362.0,K4430AD5622
23.639654,120.568996,205198.0,2615389.0,K4330HD9889
23.639846,120.568571,205155.0,2615410.0,K4330HE5150
23.639995,120.568267,205124.0,2615427.0,K4330HE2247
23.636483,120.570264,205327.0,2615037.0,K4430BA2377
23.636871,120.570372,205338.0,2615080.0,K4430BA3880
23.637778,120.570361,205337.0,2615181.0,K4430BB3871
23.640283,120.567979,205095.0,2615459.0,K4330GE9559
23.640097,120.507796,198955.0,2615458.0,K3630BE5558
23.640377,120.567541,205050.0,2615469.0,K4330GE5609
23.640675,120.567316,205027.0,2615502.0,K4331GA2072
23.641201,120.566701,204965.0,2615561.0,K4331FA6651
23.641325,120.56664,204959.0,2615575.0,K4331FA5795
23.641325,120.56664,204959.0,2615575.0,K4331FA5795
23.641618,120.566392,204933.0,2615607.0,K4331FB3037
23.65797,120.551761,203446.0,2617423.0,K4134GE4263
23.657801,120.552088,203480.0,2617404.0,K4134GE8004
23.657556,120.552236,203495.0,2617377.0,K4134GD9757
23.657613,120.552704,203542.0,2617383.0,K4134HD4823
23.657366,120.553312,203604.0,2617355.0,K4234AD0545
23.657212,120.553721,203646.0,2617338.0,K4234AD4368
23.657128,120.553985,203673.0,2617329.0,K4234AD7239
23.657016,120.554503,203726.0,2617316.0,K4234BD2166
23.65681,120.554954,203772.0,2617293.0,K4234BC7923
23.656771,120.555562,203834.0,2617289.0,K4234CC3849
23.656424,120.556022,203880.0,2617250.0,K4234CC8500
23.656391,120.556359,203915.0,2617246.0,K4234DC1456
23.656086,120.556771,203957.0,2617212.0,K4234DC5172
23.656059,120.557128,203993.0,2617209.0,K4234DC9039
23.655931,120.557573,204039.0,2617195.0,K4234EB3995
23.655697,120.558053,204087.0,2617169.0,K4234EB8679
23.655563,120.558459,204129.0,2617154.0,K4234FB2594
23.65549,120.558823,204166.0,2617146.0,K4234FB6466
23.655333,120.559269,204211.0,2617128.0,K4234GB1218
23.626622,120.557104,203981.0,2613949.0,K4227DE8419
23.6265,120.556932,203963.0,2613936.0,K4227DE6336
23.624912,120.554027,203666.0,2613761.0,K4227AC6661
23.625984,120.556136,203882.0,2613879.0,K4227CD8729
23.626483,120.556878,203958.0,2613934.0,K4227DE5384
23.625724,120.55585,203852.0,2613850.0,K4227CD5520
23.625706,120.555868,203854.0,2613848.0,K4227CD5448
23.625662,120.555751,203842.0,2613843.0,K4227CD4423
23.625406,120.555455,203812.0,2613815.0,K4227CD1125
23.625223,120.555256,203792.0,2613795.0,K4227BC9925
23.625217,120.555103,203776.0,2613794.0,K4227BC7964
23.618658,120.645535,213001.0,2613042.0,K5326GA0412
23.618346,120.645344,212982.0,2613008.0,K5326FA8028
23.618228,120.64513,212960.0,2612995.0,K5325FE6905
23.619912,120.644588,212905.0,2613181.0,K5326FB0851
23.619886,120.644464,212893.0,2613178.0,K5326EB9738
23.616509,120.642589,212700.0,2612805.0,K5325DD0005
23.617698,120.642532,212695.0,2612937.0,K5325CE9357
23.605468,120.639309,212363.0,2611583.0,K5223HA6833
23.60519,120.63959,212391.0,2611552.0,K5223HA9512
23.599765,120.631589,211573.0,2610953.0,K5121HE7533
23.612833,120.60533,208897.0,2612408.0,K4824EE9078
23.611822,120.59354,207694.0,2612299.0,K4724AC9949
23.6003,120.622225,210618.0,2611015.0,K5022GA1185
23.620648,120.638937,212329.0,2613264.0,K5226HC2694
23.623101,120.640276,212466.0,2613536.0,K5327AA6366
23.623451,120.640374,212476.0,2613574.0,K5327AA7764
23.623793,120.640528,212492.0,2613612.0,K5327AB9122
23.624226,120.640839,212524.0,2613660.0,K5327BB2640
23.624613,120.641319,212573.0,2613703.0,K5327BC7033
23.62469,120.640989,212539.0,2613711.0,K5327BC3191
23.62484,120.641972,212640.0,2613728.0,K5327CC4208
23.621277,120.638887,212324.0,2613334.0,K5226HD2344
23.619708,120.638806,212315.0,2613160.0,K5226HB1650
23.618067,120.64079,212517.0,2612978.0,K5325BE1778
23.61717,120.644037,212848.0,2612878.0,K5325ED4788
23.576338,120.708145,219381.0,2608341.0,K6116FD8411
23.587983,120.694292,217969.0,2609634.0,K5919HB6394
23.590287,120.69209,217745.0,2609889.0,K5919FD4859
23.60816,120.677381,216248.0,2611872.0,K5723GD4782
23.608172,120.677049,216215.0,2611873.0,K5723GD1753
23.605908,120.680518,216568.0,2611622.0,K5823BB6282
23.600014,120.594835,207822.0,2610991.0,K4721CE2921
23.59999,120.595012,207840.0,2610988.0,K4721CE4808
23.600889,120.595932,207934.0,2611088.0,K4722DA3848
23.603467,120.590315,207362.0,2611375.0,K4622FD6725
23.611627,120.598415,208191.0,2612276.0,K4724FC9716
23.610512,120.537832,202008.0,2612171.0,K4024AB0781
23.605851,120.543722,202608.0,2611653.0,K4023GB0583
23.603543,120.545596,202798.0,2611397.0,K4022HD9987
23.603746,120.545854,202825.0,2611419.0,K4122AE2159
23.603322,120.545873,202826.0,2611373.0,K4122AD2763
23.603596,120.546211,202861.0,2611403.0,K4122AE6013
23.603695,120.545557,202794.0,2611414.0,K4022HE9144
23.597503,120.549484,203193.0,2610727.0,K4121DC9237
23.597167,120.549381,203182.0,2610690.0,K4121DB8920
23.596737,120.549455,203190.0,2610642.0,K4121DB9402
23.594453,120.549697,203214.0,2610389.0,K4120ED1849
23.59459,120.550069,203252.0,2610404.0,K4120EE5024
23.602565,120.545742,202813.0,2611289.0,K4122AC1839
23.607842,120.543204,202556.0,2611874.0,K4023FD5764
23.602084,120.544186,202654.0,2611236.0,K4022GC5346
23.602262,120.543585,202593.0,2611256.0,K4022FC9536
23.602235,120.543292,202563.0,2611253.0,K4022FC6533
23.602309,120.54381,202616.0,2611261.0,K4022GC1661
23.665689,120.578118,206138.0,2618269.0,K4536BC3689
23.665884,120.57843,206169.0,2618291.0,K4536BC6991
23.665922,120.578375,206164.0,2618295.0,K4536BC6945
23.65565,120.597769,208139.0,2617152.0,K4734FB3592
23.630894,120.613135,209699.0,2614406.0,K4928EE9096
23.630779,120.612822,209667.0,2614393.0,K4928ED6973
23.630732,120.612762,209661.0,2614388.0,K4928ED6818
23.631531,120.612854,209671.0,2614476.0,K4928EE7716
23.631272,120.612904,209676.0,2614448.0,K4928EE7468
23.602859,120.544296,202665.0,2611322.0,K4022GD6252
23.602367,120.544366,202672.0,2611267.0,K4022GC7627
23.602613,120.546057,202845.0,2611294.0,K4122AC4954
23.602447,120.546146,202854.0,2611276.0,K4122AC5746
23.602585,120.546235,202863.0,2611291.0,K4122AC6931
23.602594,120.545975,202837.0,2611292.0,K4122AC3972
23.602623,120.546071,202846.0,2611295.0,K4122AC4965
23.601962,120.546188,202858.0,2611222.0,K4122AC5282
23.602024,120.545601,202798.0,2611229.0,K4022HC9289
23.602853,120.544359,202672.0,2611321.0,K4022GD7221
23.603251,120.544909,202728.0,2611365.0,K4022HD2685
23.602979,120.544572,202694.0,2611335.0,K4022GD9345
23.602611,120.544514,202688.0,2611294.0,K4022GC8984
23.602989,120.545601,202799.0,2611336.0,K4022HD9396
23.595431,120.544243,202657.0,2610499.0,K4020GE5979
23.596033,120.5378,202000.0,2610568.0,K4021AA0608
23.596264,120.537596,201979.0,2610594.0,K3921HA7994
23.595789,120.538341,202055.0,2610541.0,K4021AA5451
23.59526,120.543222,202553.0,2610481.0,K4020FE5831
23.595266,120.543418,202573.0,2610481.0,K4020FE7831
23.595379,120.544616,202695.0,2610493.0,K4020GE9953
23.595574,120.547805,203021.0,2610514.0,K4121CA2114
23.595759,120.548283,203070.0,2610534.0,K4121CA7304
23.595636,120.54841,203083.0,2610521.0,K4121CA8231
23.595632,120.549006,203144.0,2610520.0,K4121DA4240
23.595822,120.649611,213411.0,2610512.0,K5421CA1112
23.586635,120.55454,203705.0,2609522.0,K4219BA0252
23.595789,120.549017,203145.0,2610537.0,K4121DA4357
23.595666,120.548579,203100.0,2610524.0,K4121DA0204
23.595678,120.547988,203040.0,2610525.0,K4121CA4205
23.595664,120.547609,203001.0,2610524.0,K4121CA0214
23.595536,120.546556,202893.0,2610510.0,K4121AA9130
23.59546,120.546273,202865.0,2610502.0,K4121AA6052
23.595519,120.545987,202835.0,2610508.0,K4121AA3058
23.595433,120.545623,202798.0,2610499.0,K4020HE9989
23.595341,120.545303,202765.0,2610489.0,K4020HE6859
23.594938,120.543662,202598.0,2610445.0,K4020FE9485
23.594525,120.543911,202623.0,2610399.0,K4020GD2939
23.594409,120.544194,202652.0,2610386.0,K4020GD5826
23.59431,120.544735,202707.0,2610375.0,K4020HD0775
23.594255,120.545112,202746.0,2610369.0,K4020HD4669
23.635426,120.609655,209345.0,2614909.0,K4929BE4059
23.63531,120.609385,209318.0,2614896.0,K4929BD1986
23.635814,120.609921,209373.0,2614952.0,K4929BE7532
23.633745,120.612157,209600.0,2614722.0,K4929EC0202
23.632375,120.612966,209682.0,2614570.0,K4929EA8720
23.632134,120.612704,209655.0,2614543.0,K4929EA5453
23.632456,120.613186,209705.0,2614579.0,K4929FA0759
23.630634,120.613387,209725.0,2614377.0,K4928FD2757
23.631749,120.612552,209640.0,2614501.0,K4929EA4001
23.630809,120.613654,209752.0,2614396.0,K4928FD5926
23.630507,120.614559,209844.0,2614363.0,K4928GD4643
23.62977,120.614165,209804.0,2614281.0,K4928GC0841
23.62989,120.613853,209772.0,2614294.0,K4928FC7924
23.629906,120.613189,209704.0,2614296.0,K4928FC0946
23.629875,120.61344,209730.0,2614293.0,K4928FC3903
23.629936,120.613529,209739.0,2614300.0,K4928FD3090
23.629227,120.613341,209720.0,2614221.0,K4928FC2201
23.628518,120.613372,209723.0,2614143.0,K4928FB2433
23.627171,120.614535,209841.0,2613993.0,K4927GE4913
23.627343,120.614832,209871.0,2614012.0,K4928GA7112
23.630193,120.614104,209798.0,2614328.0,K4928FD9288
23.631002,120.623009,210707.0,2614415.0,K5028HE0175
23.63447,120.622471,210653.0,2614799.0,K5029GC5939
23.634741,120.622531,210659.0,2614829.0,K5029GD5299
23.640907,120.619988,210401.0,2615513.0,K5031EA0113
23.641299,120.619906,210393.0,2615556.0,K5031DA9536
23.641162,120.61998,210400.0,2615541.0,K5031EA0401
23.64051,120.619863,210388.0,2615469.0,K5030DE8689
23.639913,120.6195,210351.0,2615403.0,K5030DE5013
23.640478,120.621139,210519.0,2615465.0,K5030FE1695
23.64046,120.621325,210537.0,2615463.0,K5030FE3673
23.640678,120.621302,210535.0,2615487.0,K5030FE3857
23.641616,120.621068,210512.0,2615591.0,K5031FA1921
23.641331,120.621081,210513.0,2615559.0,K5031FA1539
23.641849,120.62072,210476.0,2615617.0,K5031EB7167
23.6417,120.62081,210485.0,2615600.0,K5031EB8050
23.641469,120.620963,210501.0,2615575.0,K5031FA0715
23.64102,120.621204,210525.0,2615525.0,K5031FA2255
23.640763,120.621031,210508.0,2615497.0,K5030FE0987
23.64084,120.620678,210472.0,2615505.0,K5031EA7025
23.640818,120.620301,210433.0,2615503.0,K5031EA3033
23.641639,120.6181,210209.0,2615594.0,K5031CA0994
23.641949,120.617961,210195.0,2615629.0,K5031BB9259
23.648702,120.612735,209664.0,2616378.0,K4932ED6748
23.648913,120.612687,209659.0,2616401.0,K4932EE5091
23.648566,120.613067,209697.0,2616363.0,K4932ED9673
23.6489,120.615833,209980.0,2616399.0,K4932HD8909
23.64905,120.61566,209962.0,2616416.0,K4932HE6126
23.648839,120.615385,209934.0,2616392.0,K4932HD3942
23.648435,120.615414,209937.0,2616348.0,K4932HD3478
23.646696,120.61547,209942.0,2616155.0,K4932HB4525
23.646549,120.615299,209925.0,2616139.0,K4932HB2359
23.648864,120.612827,209673.0,2616396.0,K4932ED7936
23.648469,120.613755,209768.0,2616352.0,K4932FD6582
23.648439,120.613535,209745.0,2616349.0,K4932FD4459
23.63558,120.610238,209405.0,2614926.0,K4929CE0256
23.649081,120.612576,209647.0,2616420.0,K4932EE4270
23.648344,120.612514,209641.0,2616338.0,K4932ED4318
23.647969,120.612274,209616.0,2616297.0,K4932EC1967
23.647582,120.612507,209640.0,2616254.0,K4932EC4504
23.64931,120.61171,209559.0,2616446.0,K4932DE5496
23.649264,120.611577,209546.0,2616441.0,K4932DE4461
23.651954,120.612871,209678.0,2616738.0,K4933EC7388
23.652339,120.612738,209665.0,2616781.0,K4933EC6851
23.652741,120.61268,209659.0,2616825.0,K4933ED5295
23.651497,120.613034,209695.0,2616687.0,K4933EB9857
23.651288,120.614654,209860.0,2616664.0,K4933GB6604
23.651005,120.614441,209838.0,2616633.0,K4933GB3383
23.651687,120.614738,209869.0,2616708.0,K4933GC6098
23.651878,120.614784,209874.0,2616729.0,K4933GC7249
23.651853,120.614503,209845.0,2616726.0,K4933GC4256
23.651184,120.614086,209802.0,2616653.0,K4933GB0523
23.65102,120.613928,209786.0,2616634.0,K4933FB8364
23.651009,120.613639,209756.0,2616633.0,K4933FB5363
23.651029,120.613231,209715.0,2616636.0,K4933FB1356
23.651836,120.613219,209714.0,2616725.0,K4933FC1245
23.652235,120.606691,209048.0,2616771.0,K4833GC4781
23.656091,120.600804,208449.0,2617200.0,K4834AC4090
23.655999,120.59879,208243.0,2617190.0,K4734GB4930
23.656082,120.598522,208216.0,2617199.0,K4734GB1969
23.656437,120.598643,208228.0,2617239.0,K4734GC2389
23.656237,120.591973,207548.0,2617218.0,K4634HC4188
23.656549,120.591704,207521.0,2617253.0,K4634HC2513
23.656723,120.591896,207540.0,2617272.0,K4634HC4702
23.660049,120.549351,203201.0,2617654.0,K4135EB0514
23.659983,120.549223,203188.0,2617646.0,K4135DB8486
23.658581,120.550458,203314.0,2617491.0,K4134FE1941
23.658712,120.551194,203389.0,2617505.0,K4135FA8095
23.658915,120.551384,203408.0,2617527.0,K4135GA0287
23.658495,120.551204,203390.0,2617481.0,K4134FE9801
23.658293,120.551308,203400.0,2617459.0,K4134GE0509
23.659124,120.551005,203370.0,2617551.0,K4135FA7501
23.659405,120.550874,203356.0,2617582.0,K4135FA5862
23.659359,120.550394,203307.0,2617577.0,K4135FA0777
23.659501,120.55046,203314.0,2617593.0,K4135FA1943
23.659904,120.550167,203284.0,2617637.0,K4135EB8347
23.660068,120.549705,203237.0,2617656.0,K4135EB3576
23.659729,120.549238,203190.0,2617618.0,K4135DB9108
23.659647,120.549103,203176.0,2617609.0,K4135DB7069
23.659542,120.549141,203180.0,2617598.0,K4135DA8908
23.658663,120.549186,203184.0,2617500.0,K4135DA8040
23.657961,120.549125,203177.0,2617422.0,K4134DE7272
23.658015,120.549447,203210.0,2617428.0,K4134EE1208
23.658247,120.549214,203187.0,2617454.0,K4134DE8574
23.656509,120.592287,207580.0,2617248.0,K4634HC8408
23.657858,120.590526,207401.0,2617398.0,K4634GD0918
23.65874,120.59041,207389.0,2617496.0,K4634FE8996
23.65907,120.590998,207449.0,2617532.0,K4635GA4392
23.659196,120.591106,207460.0,2617546.0,K4635GA6406
23.658314,120.590363,207384.0,2617449.0,K4634FE8449
23.658363,120.590176,207365.0,2617454.0,K4634FE6554
23.65999,120.589331,207280.0,2617635.0,K4635EB8305
23.660967,120.59054,207403.0,2617743.0,K4635GC0433
23.660972,120.591018,207452.0,2617743.0,K4635GC5423
23.660894,120.59115,207465.0,2617734.0,K4635GC6354
23.66125,120.591736,207525.0,2617774.0,K4635HC2754
23.66165,120.592229,207576.0,2617818.0,K4635HD7168
23.661635,120.592555,207609.0,2617816.0,K4735AD0196
23.661599,120.591944,207547.0,2617812.0,K4635HD4172
23.661753,120.590891,207439.0,2617830.0,K4635GD3390
23.661438,120.591009,207451.0,2617795.0,K4635GC5915
23.667077,120.584695,206809.0,2618421.0,K4636AE0291
23.66724,120.583778,206715.0,2618439.0,K4536HE1359
23.66748,120.583537,206691.0,2618466.0,K4536GE9616
23.667745,120.583026,206639.0,2618495.0,K4536GE3995
23.667337,120.582718,206607.0,2618450.0,K4536GE0570
23.666939,120.584812,206821.0,2618406.0,K4636AE2016
23.667169,120.584778,206817.0,2618431.0,K4636AE1371
23.666732,120.585643,206905.0,2618383.0,K4636BD0853
23.666514,120.586082,206950.0,2618358.0,K4636BD5508
23.666436,120.586571,207000.0,2618349.0,K4636CD0409
23.666502,120.587046,207049.0,2618357.0,K4636CD4597
23.666787,120.587588,207104.0,2618388.0,K4636DD0848
23.660938,120.590061,207354.0,2617740.0,K4635FC5440
23.660819,120.589671,207314.0,2617726.0,K4635FC1246
23.672203,120.576802,206005.0,2618991.0,K4537AE0951
23.680711,120.590793,207435.0,2619929.0,K4639GE3259
23.665442,120.585128,206853.0,2618240.0,K4636AC5430
23.66798,120.582832,206619.0,2618522.0,K4537GA1292
23.668081,120.582643,206600.0,2618533.0,K4537GA0303
23.668208,120.58226,206561.0,2618547.0,K4537FA6417
23.668342,120.581952,206530.0,2618562.0,K4537FA3602
23.655166,120.58199,206529.0,2617103.0,K4534FB2093
23.669216,120.578784,206207.0,2618660.0,K4537CB0670
23.667734,120.578695,206197.0,2618496.0,K4536BE9976
23.654478,120.584119,206746.0,2617026.0,K4534HA4266
23.654327,120.584697,206805.0,2617009.0,K4634AA0059
23.654243,120.585078,206844.0,2617000.0,K4634AA4040
23.653775,120.58702,207042.0,2616947.0,K4633CE4427
23.654458,120.584306,206765.0,2617024.0,K4534HA6254
23.654785,120.583194,206652.0,2617060.0,K4534GA5620
23.655286,120.582099,206540.0,2617116.0,K4534FB4106
23.655275,120.582409,206572.0,2617115.0,K4534FB7125
23.655312,120.582448,206576.0,2617119.0,K4534FB7169
23.657577,120.549134,203178.0,2617380.0,K4134DD7880
23.657876,120.549174,203182.0,2617413.0,K4134DE8123
23.65842,120.549561,203222.0,2617473.0,K4134EE2723
23.658829,120.549523,203218.0,2617518.0,K4135EA1188
23.658776,120.54953,203219.0,2617513.0,K4135EA1193
23.658592,120.549999,203267.0,2617492.0,K4134EE6972
23.658466,120.55017,203284.0,2617478.0,K4134EE8748
23.658698,120.550275,203295.0,2617504.0,K4135EA9054
23.655783,120.550733,203341.0,2617181.0,K4134FB4811
23.656128,120.550765,203344.0,2617219.0,K4134FC4149
23.657492,120.550764,203344.0,2617370.0,K4134FD4740
23.657738,120.550831,203351.0,2617397.0,K4134FD5917
23.657606,120.551012,203370.0,2617383.0,K4134FD7803
23.658057,120.550702,203338.0,2617433.0,K4134FE3383
23.653289,120.607071,209087.0,2616888.0,K4833GD8878
23.655417,120.605202,208897.0,2617124.0,K4834EB9274
23.65564,120.605535,208931.0,2617148.0,K4834FB3418
23.656105,120.605407,208918.0,2617200.0,K4834FC1080
23.656236,120.605827,208961.0,2617214.0,K4834FC6114
23.656279,120.606322,209012.0,2617219.0,K4834GC1129
23.667713,120.583069,206643.0,2618492.0,K4536GE4932
23.665652,120.584708,206810.0,2618263.0,K4636AC1603
23.666864,120.582597,206595.0,2618398.0,K4536FD9958
23.666599,120.58227,206561.0,2618369.0,K4536FD6619
23.658885,120.573207,205634.0,2617517.0,K4435EA3147
23.656529,120.577059,206027.0,2617255.0,K4534AC2575
23.656389,120.578039,206126.0,2617239.0,K4534BC2369
23.655421,120.581594,206489.0,2617131.0,K4534EB8391
23.655645,120.581234,206452.0,2617156.0,K4534EB5526
23.655777,120.580901,206418.0,2617171.0,K4534EB1781
23.656315,120.580751,206403.0,2617230.0,K4534EC0330
23.656389,120.580393,206367.0,2617239.0,K4534DC6379
23.66035,120.571512,205462.0,2617680.0,K4435CB6820
23.656325,120.579155,206240.0,2617232.0,K4534CC4302
23.657683,120.550735,203342.0,2617391.0,K4134FD4921
23.657172,120.550575,203325.0,2617335.0,K4134FD2355
23.65697,120.550532,203321.0,2617312.0,K4134FD2112
23.656739,120.550571,203325.0,2617287.0,K4134FC2857
23.656432,120.550656,203333.0,2617253.0,K4134FC3533
23.657938,120.551312,203401.0,2617419.0,K4134GE0119
23.657371,120.551716,203442.0,2617356.0,K4134GD4526
23.657555,120.551125,203381.0,2617377.0,K4134FD8717
23.657303,120.550964,203365.0,2617349.0,K4134FD6459
23.657213,120.551262,203395.0,2617339.0,K4134FD9359
23.655463,120.550736,203341.0,2617145.0,K4134FB4415
23.659401,120.549772,203244.0,2617582.0,K4135EA4842
23.666441,120.545101,202770.0,2618363.0,K4036HD7603
23.666394,120.545437,202804.0,2618358.0,K4136AD0548
23.666484,120.545735,202835.0,2618367.0,K4136AD3657
23.66683,120.54572,202833.0,2618406.0,K4136AE3036
23.666521,120.546939,202957.0,2618371.0,K4136BD5771
23.6666,120.547575,203022.0,2618380.0,K4136CD2820
23.666691,120.548442,203111.0,2618389.0,K4136DD1819
23.599564,120.533922,201605.0,2610960.0,K3921EE0650
23.598735,120.53475,201690.0,2610868.0,K3921ED9608
23.600289,120.533608,201574.0,2611041.0,K3922DA7441
23.600333,120.5336,201573.0,2611046.0,K3922DA7436
23.600351,120.532733,201484.0,2611048.0,K3922CA8448
23.600602,120.533142,201526.0,2611075.0,K3922DA2765
23.600955,120.532881,201500.0,2611115.0,K3922DB0105
23.601089,120.53147,201356.0,2611130.0,K3922BB5360
23.60079,120.531962,201406.0,2611097.0,K3922CA0967
23.600939,120.532126,201423.0,2611113.0,K3922CB2133
23.601158,120.532317,201442.0,2611137.0,K3922CB4327
23.600847,120.53237,201448.0,2611103.0,K3922CB4083
23.600025,120.533193,201531.0,2611012.0,K3922DA3112
23.599119,120.53376,201589.0,2610911.0,K3921DE8191
23.599248,120.534007,201614.0,2610925.0,K3921EE1245
23.618064,120.532281,201445.0,2613010.0,K3926CA4150
23.617726,120.532337,201450.0,2612972.0,K3925CE5702
23.61959,120.53254,201472.0,2613178.0,K3926CB7728
23.618409,120.533212,201540.0,2613047.0,K3926DA4407
23.618555,120.533523,201572.0,2613064.0,K3926DA7624
23.618542,120.533864,201606.0,2613062.0,K3926EA0662
23.667547,120.541441,202397.0,2618487.0,K4036DE9877
23.667898,120.541893,202443.0,2618525.0,K4037EA4235
23.667321,120.542151,202469.0,2618461.0,K4036EE6691
23.66713,120.542502,202505.0,2618440.0,K4036FE0450
23.667117,120.54294,202550.0,2618438.0,K4036FE5308
23.666893,120.543258,202582.0,2618414.0,K4036FE8124
23.666669,120.543973,202655.0,2618388.0,K4036GD5858
23.666485,120.544275,202686.0,2618368.0,K4036GD8668
23.666385,120.544699,202729.0,2618357.0,K4036HD2597
23.666685,120.545734,202835.0,2618390.0,K4136AD3950
23.666602,120.549374,203206.0,2618379.0,K4136ED0769
23.666463,120.550002,203270.0,2618364.0,K4136ED7604
23.66626,120.550357,203306.0,2618341.0,K4136FD0461
23.666134,120.550885,203360.0,2618327.0,K4136FD6207
23.666049,120.551823,203455.0,2618317.0,K4136GD5157
23.66596,120.552308,203505.0,2618307.0,K4136HD0057
23.665152,120.558077,204093.0,2618216.0,K4236EC9136
23.664764,120.558017,204087.0,2618173.0,K4236EB8773
23.665805,120.552781,203553.0,2618290.0,K4136HC5930
23.665781,120.553225,203598.0,2618287.0,K4136HC9887
23.665751,120.553598,203636.0,2618284.0,K4236AC3864
23.665708,120.553958,203673.0,2618279.0,K4236AC7739
23.66558,120.554391,203717.0,2618265.0,K4236BC1675
23.665577,120.554894,203769.0,2618264.0,K4236BC6694
23.665496,120.555324,203812.0,2618255.0,K4236CC1525
23.66539,120.555757,203857.0,2618243.0,K4236CC5473
23.665374,120.556208,203903.0,2618241.0,K4236DC0431
23.665285,120.556666,203949.0,2618231.0,K4236DC4391
23.665345,120.557093,203993.0,2618238.0,K4236DC9338
23.665158,120.557438,204028.0,2618217.0,K4236EC2187
23.665035,120.557686,204053.0,2618203.0,K4236EC5033
23.613233,120.643402,212782.0,2612442.0,K5324DE8422
23.618212,120.642865,212729.0,2612993.0,K5325DE2993
23.624972,120.642355,212679.0,2613742.0,K5327CC7492
23.613112,120.64268,212709.0,2612429.0,K5324DE0299
23.612578,120.64158,212596.0,2612370.0,K5324BD9760
23.604141,120.639175,212348.0,2611436.0,K5222HE4386
23.606319,120.630393,211453.0,2611680.0,K5123GB5830
23.61738,120.540953,202329.0,2612931.0,K4025DE2391
23.617518,120.541091,202343.0,2612946.0,K4025DE4436
23.617046,120.541146,202349.0,2612894.0,K4025DD4994
23.617499,120.541477,202383.0,2612944.0,K4025DE8434
23.617621,120.541809,202417.0,2612957.0,K4025EE1577
23.617283,120.540363,202269.0,2612920.0,K4025CE6290
23.618105,120.537361,201963.0,2613012.0,K3926HA6132
23.61835,120.534079,201628.0,2613041.0,K3926EA2481
23.618469,120.534438,201665.0,2613054.0,K3926EA6554
23.61827,120.536468,201872.0,2613031.0,K3926GA7321
23.618198,120.536982,201924.0,2613023.0,K3926HA2243
23.617972,120.538153,202044.0,2612997.0,K4025AE4947
23.61692,120.538982,202128.0,2612881.0,K4025BD2881
23.616896,120.539387,202169.0,2612878.0,K4025BD6798
23.616669,120.53997,202229.0,2612853.0,K4025CD2593
23.61693,120.540933,202327.0,2612881.0,K4025DD2871
23.616938,120.54081,202315.0,2612882.0,K4025DD1852
23.616644,120.541006,202335.0,2612849.0,K4025DD3459
23.617637,120.539243,202155.0,2612960.0,K4025BE5650
23.617914,120.539591,202191.0,2612991.0,K4025BE9911
23.617946,120.539314,202162.0,2612994.0,K4025BE6924
23.617884,120.539039,202134.0,2612987.0,K4025BE3847
23.617617,120.538079,202036.0,2612958.0,K4025AE3568
23.617294,120.537826,202010.0,2612922.0,K4025AE1202
23.617505,120.537867,202015.0,2612946.0,K4025AE1456
23.617564,120.537913,202019.0,2612952.0,K4025AE1592
23.617967,120.538255,202054.0,2612997.0,K4025AE5947
23.61807,120.5397,202202.0,2613008.0,K4026CA0028
23.618365,120.538954,202126.0,2613041.0,K4026BA2461
23.618352,120.538629,202093.0,2613039.0,K4026AA9339
23.618578,120.538646,202094.0,2613064.0,K4026AA9644
23.618471,120.538377,202067.0,2613053.0,K4026AA6573
23.618399,120.537977,202026.0,2613045.0,K4026AA2465
23.617957,120.540179,202251.0,2612995.0,K4025CE5915
23.618286,120.53785,202013.0,2613032.0,K4026AA1332
23.621706,120.532257,201444.0,2613413.0,K3926CE4143
23.630749,120.531894,201410.0,2614415.0,K3928CE1105
23.631174,120.531517,201371.0,2614462.0,K3928BE7612
23.631123,120.53165,201385.0,2614456.0,K3928BE8556
23.626298,120.532955,201516.0,2613921.0,K3927DE1261
23.618258,120.539324,202163.0,2613029.0,K4026BA6239
23.619556,120.537479,201976.0,2613173.0,K3926HB7763
23.619825,120.53717,201944.0,2613203.0,K3926HC4043
23.620283,120.5346,201682.0,2613255.0,K3926EC8525
23.620337,120.534279,201649.0,2613261.0,K3926EC4691
23.620439,120.533178,201537.0,2613272.0,K3926DC3772
23.620413,120.533497,201570.0,2613269.0,K3926DC7609
23.617885,120.538457,202075.0,2612988.0,K4025AE7858
23.617998,120.538417,202071.0,2613000.0,K4026AA7010
23.618265,120.538502,202080.0,2613030.0,K4026AA8300
23.617411,120.538851,202115.0,2612935.0,K4025BE1355
23.61169,120.595325,207876.0,2612284.0,K4724CC7864
23.611134,120.596647,208011.0,2612222.0,K4724EC1212
23.613718,120.59502,207845.0,2612509.0,K4725CA4059
